id,nombre_oficial,alias_busqueda,categoria,ciudad,tipo_busqueda,prioridad,lat,lng,fuente,notas
1104,Avenida Monseñor Rodriguez,avmonsenorrodriguez,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1105,Avenida Adrian Jara,av adrian jara,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1106,Avenida Adrian Jara,avadrianjara,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1107,Avenida Adrian Jara,avenida adrian jara,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1108,Avenida Adrian Jara,avenidaadrianjara,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1109,Avenida Carlos Antonio Lopez,av carlos antonio lopez,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1110,Avenida Carlos Antonio Lopez,avcarlosantoniolopez,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1111,Avenida Carlos Antonio Lopez,avenida carlos antonio lopez,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1112,Avenida Carlos Antonio Lopez,avenidacarlosantoniolopez,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1113,Avenida Rogelio Benitez,av rogelio benitez,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1114,Avenida Rogelio Benitez,avenida rogelio benitez,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1115,Avenida Rogelio Benitez,avenidarogeliobenitez,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1116,Avenida Rogelio Benitez,avrogeliobenitez,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1117,Avenida Julio Cesar Riquelme,av julio cesar riquelme,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1118,Avenida Julio Cesar Riquelme,avenida julio cesar riquelme,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1119,Avenida Julio Cesar Riquelme,avenidajuliocesarriquelme,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1120,Avenida Julio Cesar Riquelme,avjuliocesarriquelme,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1121,Supercarretera,supercarretera,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1122,Avenida Monday,av monday,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1123,Avenida Monday,avenida monday,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1124,Avenida Monday,avenidamonday,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1125,Avenida Monday,avmonday,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1126,Avenida Acaray,av acaray,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1127,Avenida Acaray,avacaray,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1128,Avenida Acaray,avenida acaray,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1129,Avenida Acaray,avenidaacaray,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1130,Avenida Mariscal Lopez,av mariscal lopez,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1131,Avenida Mariscal Lopez,avenida mariscal lopez,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1132,Avenida Mariscal Lopez,avenidamariscallopez,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1133,Avenida Mariscal Lopez,avmariscallopez,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1134,Avenida Peru,av peru,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1135,Avenida Peru,avenida peru,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1136,Avenida Peru,avenidaperu,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1137,Avenida Peru,avperu,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1138,Avenida Alejo Garcia,av alejo garcia,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1139,Avenida Alejo Garcia,avalejogarcia,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1140,Avenida Alejo Garcia,avenida alejo garcia,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1141,Avenida Alejo Garcia,avenidaalejogarcia,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1142,Avenida Los Yerbales,av los yerbales,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1143,Avenida Los Yerbales,avenida yerbales,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1144,Avenida Los Yerbales,avenida los yerbales,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1145,Avenida Los Yerbales,avenidalosyerbales,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1146,Avenida Los Yerbales,avlosyerbales,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1147,Avenida Itaipu Oeste,av itaipu oeste,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1148,Avenida Itaipu Oeste,avenida itaipu oeste,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1149,Avenida Itaipu Oeste,avenidaitaipuoeste,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1150,Avenida Itaipu Oeste,avitaipuoeste,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1151,Avenida Amado Benitez,av amado benitez,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1152,Avenida Amado Benitez,avamadobenitez,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1153,Avenida Amado Benitez,avenida amado benitez,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1154,Avenida Amado Benitez,avenidaamadobenitez,calle_avenida,Alto Parana,via,72,,,curado_local/manual,
1155,Terminal de Omnibus de Ciudad del Este,terminal omnibus ciudad este,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1156,Terminal de Omnibus de Ciudad del Este,terminal de ciudad del este,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1157,Terminal de Omnibus de Ciudad del Este,terminal de omnibus de cde,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1158,Terminal de Omnibus de Ciudad del Este,terminal de omnibus de ciudad del este,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1159,Terminal de Omnibus de Ciudad del Este,terminaldeciudaddeleste,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1160,Terminal de Omnibus de Ciudad del Este,terminaldeomnibusdecde,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1161,Terminal de Omnibus de Ciudad del Este,terminaldeomnibusdeciudaddeleste,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1162,Terminal CDE,terminal cde,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1163,Terminal CDE,terminalcde,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1164,Aeropuerto Internacional Guarani,aeropuerto internacional guarani,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1165,Aeropuerto Internacional Guarani,aeropuertointernacionalguarani,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1166,Puente de la Amistad,puente,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1167,Puente de la Amistad,puente amistad,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1168,Puente de la Amistad,puente de la amistad,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1169,Puente de la Amistad,puentedelaamistad,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1170,Aduana Ciudad del Este,aduana cde,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1171,Aduana Ciudad del Este,aduana ciudad este,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1172,Aduana Ciudad del Este,aduana ciudad del este,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1173,Aduana Ciudad del Este,aduanacde,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1174,Aduana Ciudad del Este,aduanaciudaddeleste,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1175,Lago de la Republica,lago,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1176,Lago de la Republica,lago republica,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1177,Lago de la Republica,lago de la republica,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1178,Lago de la Republica,lagodelarepublica,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1179,Costanera de Hernandarias,costanera hernandarias,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1180,Costanera de Hernandarias,costanera de hernandarias,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1181,Costanera de Hernandarias,costaneradehernandarias,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1182,Saltos del Monday,saltos,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1183,Saltos del Monday,saltos monday,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1184,Saltos del Monday,saltos del monday,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1185,Saltos del Monday,saltosdelmonday,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1186,Itaipu Binacional,itaipu binacional,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1187,Itaipu Binacional,itaipubinacional,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1188,Represa de Itaipu,represa itaipu,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1189,Represa de Itaipu,represa de itaipu,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1190,Represa de Itaipu,represadeitaipu,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1191,Refugio Tati Yupi,refugio tati yupi,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1192,Refugio Tati Yupi,refugiotatiyupi,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1193,Museo Tierra Guarani,museo tierra guarani,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1194,Museo Tierra Guarani,museotierraguarani,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1195,Shopping Paris,shop paris,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1196,Shopping Paris,shopparis,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1197,Shopping Paris,shopping paris,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1198,Shopping Paris,shoppingparis,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1199,Shopping China,shop china,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1200,Shopping China,shopchina,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1201,Shopping China,shopping china,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1202,Shopping China,shoppingchina,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1203,Shopping del Este,shop del este,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1204,Shopping del Este,shopdeleste,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1205,Shopping del Este,shopping este,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1206,Shopping del Este,shopping del este,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1207,Shopping del Este,shoppingdeleste,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1208,Shopping Vendome,shop vendome,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1209,Shopping Vendome,shopping vendome,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1210,Shopping Vendome,shoppingvendome,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1211,Shopping Vendome,shopvendome,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1212,Galeria Jebai,galeria jebai,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1213,Galeria Jebai,galeriajebai,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1214,Monalisa,monalisa,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1215,SAX Palace,sax palace,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1216,SAX Palace,saxpalace,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1217,Cellshop,cellshop,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1218,Nissei,nissei,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1219,Mega Electronicos,mega electronicos,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1220,Mega Electronicos,megaelectronicos,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1221,Casa Nissei,casa nissei,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1222,Casa Nissei,casanissei,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1223,Atacado Games,atacado games,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1224,Atacado Games,atacadogames,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1225,Casa Bo,casa bo,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1226,Casa Bo,casabo,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1227,Mercado de Abasto CDE,mercado abasto cde,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1228,Mercado de Abasto CDE,mercado de abasto cde,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1229,Mercado de Abasto CDE,mercadodeabastocde,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1230,Mercado Municipal,mercado municipal,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1231,Mercado Municipal,mercadomunicipal,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1232,Hospital Regional de Ciudad del Este,hospital regional ciudad este,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1233,Hospital Regional de Ciudad del Este,hospital regional de cde,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1234,Hospital Regional de Ciudad del Este,hospital regional de ciudad del este,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1235,Hospital Regional de Ciudad del Este,hospitalregionaldecde,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1236,Hospital Regional de Ciudad del Este,hospitalregionaldeciudaddeleste,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1237,Hospital Regional de Ciudad del Este,regional de ciudad del este,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1238,Hospital Regional de Ciudad del Este,regionaldeciudaddeleste,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1239,Hospital Tesai,hospital tesai,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1240,Hospital Tesai,hospitaltesai,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1241,Sanatorio Central,sanatorio central,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1242,Sanatorio Central,sanatoriocentral,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1243,Fundacion Tesai,fundacion tesai,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1244,Fundacion Tesai,fundaciontesai,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1245,IPS Ciudad del Este,ips cde,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1246,IPS Ciudad del Este,ips ciudad este,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1247,IPS Ciudad del Este,ips ciudad del este,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1248,IPS Ciudad del Este,ipscde,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1249,IPS Ciudad del Este,ipsciudaddeleste,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1250,Universidad Nacional del Este,une,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1251,Universidad Nacional del Este,universidad nacional este,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1252,Universidad Nacional del Este,universidad nacional del este,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1253,Universidad Nacional del Este,universidadnacionaldeleste,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1254,UNE,une,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1255,Universidad Privada del Este,universidad privada este,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1256,Universidad Privada del Este,universidad privada del este,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1257,Universidad Privada del Este,universidadprivadadeleste,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1258,UPE,upe,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1259,Universidad Catolica,universidad catolica,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1260,Universidad Catolica,universidadcatolica,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1261,Facultad Politecnica UNE,facultad politecnica une,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1262,Facultad Politecnica UNE,facultadpolitecnicaune,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1263,Rectorado UNE,rectorado une,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1264,Rectorado UNE,rectoradoune,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1265,Catedral San Blas,catedral s blas,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1266,Catedral San Blas,catedral san blas,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1267,Catedral San Blas,catedralsanblas,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1268,Catedral San Blas,catedralsblas,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1269,Parque Alejo Garcia,parque alejo garcia,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1270,Parque Alejo Garcia,parquealejogarcia,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1271,Estadio Antonio Aranda,estadio antonio aranda,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1272,Estadio Antonio Aranda,estadioantonioaranda,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1273,Club Area 1,club area 1,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1274,Club Area 1,clubarea1,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1275,Rotonda Oasis,rotonda oasis,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1276,Rotonda Oasis,rotondaoasis,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1277,Rotonda Km 4,rotonda km 4,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1278,Rotonda Km 4,rotondakm4,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1279,Rotonda Area 1,rotonda area 1,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1280,Rotonda Area 1,rotondaarea1,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1281,Viaducto Km 7,viaducto km 7,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1282,Viaducto Km 7,viaductokm7,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1283,Municipalidad de Ciudad del Este,municipalidad ciudad este,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1284,Municipalidad de Ciudad del Este,municipalidad de cde,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
1285,Municipalidad de Ciudad del Este,municipalidad de ciudad del este,punto_referencia,Alto Parana,poi,92,,,curado_local/manual,
